Num,PlanCode,Channel,FA,Unknown,Gender,IssAge,PremMode,WL,PP,Unknown
10002059,57,FC,30000000,0,1,16,12,999,10,1
10002060,57,FC,30000000,0,1,16,12,999,10,1
10002061,57,FC,30000000,0,1,16,12,999,10,1
10002062,57,FC,30000000,0,1,16,12,999,10,1
10002063,57,FC,30000000,0,1,17,12,999,10,1
10002064,57,FC,30000000,0,1,20,12,999,10,1
10002065,57,FC,30000000,0,1,21,12,999,10,1
10002066,57,TFC,30000000,0,2,21,12,999,10,1
10002067,57,FC,30000000,0,1,23,12,999,10,1
10002068,57,FC,30000000,0,2,23,12,999,10,1
10002069,57,FC,30000000,0,2,23,12,999,10,1
10002070,57,FC,30000000,0,2,23,12,999,10,1
10002071,57,FC,30000000,0,2,23,12,999,10,1
10002072,57,FC,30000000,0,2,24,12,999,10,1
10002073,57,FC,30000000,0,2,24,12,999,10,1
10002074,57,FC,30000000,0,1,25,12,999,10,1
10002075,57,FC,30000000,0,2,25,12,999,10,1
10002076,57,FC,30000000,0,2,25,12,999,10,1
10002077,57,FC,30000000,0,2,25,12,999,10,1
10002078,57,FC,30000000,0,2,25,12,999,10,1
10002079,57,FC,30000000,0,1,27,12,999,10,1
10002080,57,FC,30000000,0,2,28,12,999,10,1
10002081,57,FC,30000000,0,2,28,12,999,10,1
10002082,57,FC,30000000,0,1,31,12,999,10,1
10002083,57,FC,30000000,0,2,31,12,999,10,1
10002084,57,FC,30000000,0,2,36,12,999,10,1
10002085,57,FC,30000000,0,1,37,12,999,10,1
10002086,57,FC,30000000,0,2,37,12,999,10,1
10002087,57,FC,30000000,0,2,38,12,999,10,1
10002088,57,FC,30000000,0,2,38,12,999,10,1
10002089,57,FC,30000000,0,1,39,12,999,10,1
10002090,57,FC,30000000,0,1,40,12,999,10,1
10002091,57,FC,30000000,0,1,40,12,999,10,1
10002092,57,FC,30000000,0,2,40,12,999,10,1
10002093,57,FC,30000000,0,2,41,12,999,10,1
10002094,57,FC,30000000,0,2,41,12,999,10,1
10002095,57,FC,30000000,0,2,41,12,999,10,1
10002096,57,FC,30000000,0,1,42,12,999,10,1
10002097,57,FC,30000000,0,1,42,12,999,10,1
10002098,57,FC,30000000,0,1,43,12,999,10,1
10002099,57,FC,30000000,0,1,44,12,999,10,1
10002100,57,FC,30000000,0,1,44,12,999,10,1
10002101,57,FC,30000000,0,1,45,12,999,10,1
10002102,57,FC,30000000,0,1,45,12,999,10,1
10002103,57,FC,30000000,0,1,45,12,999,10,1
10002104,57,FC,30000000,0,2,46,12,999,10,1
10002105,57,FC,30000000,0,2,46,12,999,10,1
10002106,57,FC,30000000,0,2,47,12,999,10,1
10002107,57,FC,30000000,0,2,47,12,999,10,1
10002108,57,FC,30000000,0,2,47,12,999,10,1
10002109,57,FC,30000000,0,2,47,12,999,10,1
10002110,57,FC,30000000,0,2,47,12,999,10,1
10002111,57,FC,30000000,0,2,47,12,999,10,1
10002112,57,FC,30000000,0,2,47,12,999,10,1
10002113,57,FC,30000000,0,2,47,12,999,10,1
10002114,57,FC,30000000,0,2,47,12,999,10,1
10002115,57,FC,30000000,0,1,48,12,999,10,1
10002116,57,FC,30000000,0,2,48,12,999,10,1
10002117,57,FC,30000000,0,2,48,12,999,10,1
10002118,57,FC,30000000,0,2,48,12,999,10,1
10002119,57,FC,30000000,0,2,48,12,999,10,1
10002120,57,FC,30000000,0,2,48,12,999,10,1
10002121,57,FC,30000000,0,1,49,12,999,10,1
10002122,57,FC,30000000,0,2,49,12,999,10,1
10002123,57,FC,30000000,0,1,50,12,999,10,1
10002124,57,FC,30000000,0,2,50,12,999,10,1
10002125,57,FC,30000000,0,2,50,12,999,10,1
10002126,57,FC,30000000,0,2,51,12,999,10,1
10002127,57,FC,30000000,0,2,51,12,999,10,1
10002128,57,FC,30000000,0,2,51,12,999,10,1
10002129,57,FC,30000000,0,1,52,12,999,10,1
10002130,57,FC,30000000,0,2,52,12,999,10,1
10002131,57,FC,30000000,0,2,52,12,999,10,1
10002132,57,FC,30000000,0,2,52,12,999,10,1
10002133,57,FC,30000000,0,2,52,12,999,10,1
10002134,57,FC,30000000,0,2,53,12,999,10,1
10002135,57,FC,30000000,0,2,53,12,999,10,1
10002136,57,FC,30000000,0,2,53,12,999,10,1
10002137,57,FC,30000000,0,1,54,12,999,10,1
10002138,57,FC,30000000,0,2,54,12,999,10,1
10002139,57,FC,30000000,0,2,54,12,999,10,1
10002140,57,FC,30000000,0,2,55,12,999,10,1
10002141,57,FC,30000000,0,2,57,12,999,10,1
10002142,57,FC,29000000,0,1,16,12,999,10,1
10002143,57,FC,29000000,0,2,23,12,999,10,1
10002144,57,FC,29000000,0,2,24,12,999,10,1
10002145,57,FC,29000000,0,2,48,12,999,10,1
10002146,57,FC,28000000,0,1,17,12,999,10,1
10002147,57,FC,27000000,0,1,23,12,999,10,1
10002148,57,TFC,27000000,0,2,50,12,999,10,1
10002149,57,FC,27000000,0,2,50,12,999,10,1
10002150,57,FC,27000000,0,2,51,12,999,10,1
10002151,57,FC,27000000,0,2,52,12,999,10,1
10002152,57,FC,27000000,0,1,57,12,999,10,1
10002153,57,FC,26000000,0,1,20,12,999,10,1
10002154,57,FC,26000000,0,2,27,12,999,10,1
10002155,57,FC,26000000,0,2,27,12,999,10,1
10002156,57,FC,26000000,0,2,27,12,999,10,1
10002157,57,FC,26000000,0,1,43,12,999,10,1
10002158,57,FC,26000000,0,1,44,12,999,10,1
10002159,57,FC,26000000,0,1,45,12,999,10,1
10002160,57,FC,25000000,0,2,17,12,999,10,1
10002161,57,FC,25000000,0,1,26,12,999,10,1
10002162,57,FC,25000000,0,2,29,12,999,10,1
10002163,57,FC,25000000,0,2,31,12,999,10,1
10002164,57,FC,25000000,0,2,31,12,999,10,1
10002165,57,FC,25000000,0,2,32,12,999,10,1
10002166,57,FC,25000000,0,1,35,12,999,10,1
10002167,57,FC,25000000,0,2,35,12,999,10,1
10002168,57,FC,25000000,0,2,36,12,999,10,1
10002169,57,FC,25000000,0,2,38,12,999,10,1
10002170,57,FC,25000000,0,2,38,12,999,10,1
10002171,57,FC,25000000,0,2,38,12,999,10,1
10002172,57,FC,25000000,0,1,40,12,999,10,1
10002173,57,FC,25000000,0,1,45,12,999,10,1
10002174,57,FC,25000000,0,1,50,12,999,10,1
10002175,57,FC,25000000,0,2,52,12,999,10,1
10002176,57,FC,25000000,0,2,53,12,999,10,1
10002177,57,FC,25000000,0,2,54,12,999,10,1
10002178,57,FC,25000000,0,2,55,12,999,10,1
10002179,57,FC,25000000,0,1,57,12,999,10,1
10002180,57,FC,25000000,0,2,57,12,999,10,1
10002181,57,FC,25000000,0,2,57,12,999,10,1
10002182,57,FC,24000000,0,1,24,12,999,10,1
10002183,57,FC,24000000,0,2,54,12,999,10,1
10002184,57,FC,24000000,0,2,54,12,999,10,1
10002185,57,FC,23000000,0,1,25,12,999,10,1
10002186,57,FC,23000000,0,2,32,12,999,10,1
10002187,57,FC,23000000,0,1,50,12,999,10,1
10002188,57,FC,22000000,0,2,33,12,999,10,1
10002189,57,FC,22000000,0,2,33,12,999,10,1
10002190,57,FC,22000000,0,2,34,12,999,10,1
10002191,57,FC,22000000,0,2,34,12,999,10,1
10002192,57,FC,22000000,0,2,41,12,999,10,1
10002193,57,FC,22000000,0,2,56,12,999,10,1
10002194,57,TFC,22000000,0,2,57,12,999,10,1
10002195,57,FC,22000000,0,2,57,12,999,10,1
10002196,57,FC,22000000,0,2,57,12,999,10,1
10002197,57,FC,22000000,0,2,57,12,999,10,1
10002198,57,TFC,21000000,0,2,22,12,999,10,1
10002199,57,FC,21000000,0,1,29,12,999,10,1
10002200,57,FC,21000000,0,2,35,12,999,10,1
10002201,57,FC,21000000,0,2,41,12,999,10,1
10002202,57,FC,21000000,0,1,51,12,999,10,1
10002203,57,FC,21000000,0,1,51,12,999,10,1
10002204,57,FC,20000000,0,1,17,12,999,10,1
10002205,57,FC,20000000,0,1,17,12,999,10,1
10002206,57,FC,20000000,0,1,17,12,999,10,1
10002207,57,FC,20000000,0,1,17,12,999,10,1
10002208,57,FC,20000000,0,2,18,12,999,10,1
10002209,57,FC,20000000,0,1,19,12,999,10,1
10002210,57,FC,20000000,0,1,19,12,999,10,1
10002211,57,FC,20000000,0,1,29,12,999,10,1
10002212,57,FC,20000000,0,1,29,12,999,10,1
10002213,57,FC,20000000,0,1,30,12,999,10,1
10002214,57,FC,20000000,0,2,30,12,999,10,1
10002215,57,FC,20000000,0,2,31,12,999,10,1
10002216,57,FC,20000000,0,1,32,12,999,10,1
10002217,57,FC,20000000,0,1,32,12,999,10,1
10002218,57,FC,20000000,0,2,32,12,999,10,1
10002219,57,FC,20000000,0,1,33,12,999,10,1
10002220,57,FC,20000000,0,1,33,12,999,10,1
10002221,57,FC,20000000,0,1,33,12,999,10,1
10002222,57,FC,20000000,0,1,33,12,999,10,1
10002223,57,FC,20000000,0,1,34,12,999,10,1
10002224,57,FC,20000000,0,1,35,12,999,10,1
10002225,57,FC,20000000,0,2,36,12,999,10,1
10002226,57,FC,20000000,0,1,37,12,999,10,1
10002227,57,FC,20000000,0,2,37,12,999,10,1
10002228,57,FC,20000000,0,2,37,12,999,10,1
10002229,57,FC,20000000,0,2,37,12,999,10,1
10002230,57,FC,20000000,0,2,37,12,999,10,1
10002231,57,FC,20000000,0,2,37,12,999,10,1
10002232,57,FC,20000000,0,1,38,12,999,10,1
10002233,57,FC,20000000,0,2,38,12,999,10,1
10002234,57,FC,20000000,0,2,39,12,999,10,1
10002235,57,FC,20000000,0,2,39,12,999,10,1
10002236,57,FC,20000000,0,2,39,12,999,10,1
10002237,57,FC,20000000,0,2,39,12,999,10,1
10002238,57,FC,20000000,0,2,40,12,999,10,1
10002239,57,FC,20000000,0,1,42,12,999,10,1
10002240,57,FC,20000000,0,1,43,12,999,10,1
10002241,57,FC,20000000,0,2,43,12,999,10,1
10002242,57,FC,20000000,0,2,43,12,999,10,1
10002243,57,FC,20000000,0,2,43,12,999,10,1
10002244,57,FC,20000000,0,2,43,12,999,10,1
10002245,57,FC,20000000,0,2,43,12,999,10,1
10002246,57,FC,20000000,0,2,43,12,999,10,1
10002247,57,FC,20000000,0,2,43,12,999,10,1
10002248,57,FC,20000000,0,2,44,12,999,10,1
10002249,57,FC,20000000,0,2,44,12,999,10,1
10002250,57,FC,20000000,0,1,45,12,999,10,1
10002251,57,FC,20000000,0,1,45,12,999,10,1
10002252,57,FC,20000000,0,2,45,12,999,10,1
10002253,57,FC,20000000,0,2,46,12,999,10,1
10002254,57,FC,20000000,0,2,46,12,999,10,1
10002255,57,FC,20000000,0,2,47,12,999,10,1
10002256,57,FC,20000000,0,2,47,12,999,10,1
10002257,57,FC,20000000,0,2,47,12,999,10,1
10002258,57,FC,20000000,0,2,47,12,999,10,1
10002259,57,FC,20000000,0,2,47,12,999,10,1
10002260,57,FC,20000000,0,1,48,12,999,10,1
10002261,57,FC,20000000,0,1,48,12,999,10,1
10002262,57,FC,20000000,0,2,48,12,999,10,1
10002263,57,FC,20000000,0,2,48,12,999,10,1
10002264,57,FC,20000000,0,2,49,12,999,10,1
10002265,57,FC,20000000,0,2,49,12,999,10,1
10002266,57,FC,20000000,0,2,49,12,999,10,1
10002267,57,FC,20000000,0,2,49,12,999,10,1
10002268,57,FC,20000000,0,1,50,12,999,10,1
10002269,57,FC,20000000,0,1,51,12,999,10,1
10002270,57,FC,20000000,0,1,51,12,999,10,1
10002271,57,FC,20000000,0,1,51,12,999,10,1
10002272,57,FC,20000000,0,2,52,12,999,10,1
10002273,57,FC,20000000,0,2,52,12,999,10,1
10002274,57,FC,20000000,0,1,53,12,999,10,1
10002275,57,FC,20000000,0,1,53,12,999,10,1
10002276,57,FC,20000000,0,1,54,12,999,10,1
10002277,57,FC,20000000,0,2,55,12,999,10,1
10002278,57,FC,20000000,0,1,56,12,999,10,1
10002279,57,FC,20000000,0,2,56,12,999,10,1
10002280,57,FC,20000000,0,1,57,12,999,10,1
10002281,57,FC,20000000,0,1,59,12,999,10,1
10002282,57,FC,20000000,0,2,60,12,999,10,1
10002283,57,FC,1000000000,0,2,35,12,999,15,1
10002284,57,FC,350000000,0,2,28,12,999,15,1
10002285,57,FC,300000000,0,2,22,12,999,15,1
10002286,57,FC,300000000,0,2,60,12,999,15,1
10002287,57,FC,269000000,0,2,48,12,999,15,1
10002288,57,FC,230000000,0,1,19,12,999,15,1
10002289,57,FC,200000000,0,1,21,12,999,15,1
10002290,57,FC,180000000,0,2,27,12,999,15,1
10002291,57,FC,150000000,0,2,32,12,999,15,1
10002292,57,FC,145000000,0,2,23,12,999,15,1
10002293,57,FC,140000000,0,1,22,12,999,15,1
10002294,57,FC,140000000,0,1,45,12,999,15,1
10002295,57,FC,115000000,0,2,43,12,999,15,1
10002296,57,FC,110000000,0,2,28,12,999,15,1
10002297,57,FC,105000000,0,2,56,12,999,15,1
10002298,57,FC,104000000,0,2,39,12,999,15,1
10002299,57,FC,100000000,0,1,16,12,999,15,1
10002300,57,FC,100000000,0,1,18,12,999,15,1
10002301,57,FC,100000000,0,1,18,12,999,15,1
10002302,57,FC,100000000,0,1,18,12,999,15,1
10002303,57,FC,100000000,0,1,19,12,999,15,1
10002304,57,FC,100000000,0,2,19,12,999,15,1
10002305,57,FC,100000000,0,1,20,12,999,15,1
10002306,57,FC,100000000,0,2,20,12,999,15,1
10002307,57,FC,100000000,0,2,21,12,999,15,1
10002308,57,FC,100000000,0,1,22,12,999,15,1
10002309,57,FC,100000000,0,2,22,12,999,15,1
10002310,57,FC,100000000,0,2,25,12,999,15,1
10002311,57,FC,100000000,0,2,25,12,999,15,1
10002312,57,FC,100000000,0,2,29,12,999,15,1
10002313,57,FC,100000000,0,1,33,12,999,15,1
10002314,57,FC,100000000,0,1,38,12,999,15,1
10002315,57,FC,100000000,0,1,40,12,999,15,1
10002316,57,FC,100000000,0,1,41,12,999,15,1
10002317,57,FC,100000000,0,2,42,12,999,15,1
10002318,57,FC,100000000,0,2,42,12,999,15,1
10002319,57,FC,100000000,0,2,42,12,999,15,1
10002320,57,FC,100000000,0,1,45,12,999,15,1
10002321,57,FC,100000000,0,2,45,12,999,15,1
10002322,57,FC,100000000,0,2,49,12,999,15,1
10002323,57,FC,100000000,0,1,51,12,999,15,1
10002324,57,FC,100000000,0,1,53,12,999,15,1
10002325,57,FC,100000000,0,2,54,12,999,15,1
10002326,57,FC,100000000,0,1,55,12,999,15,1
10002327,57,FC,100000000,0,1,56,12,999,15,1
10002328,57,FC,100000000,0,2,58,12,999,15,1
10002329,57,FC,97000000,0,2,16,12,999,15,1
10002330,57,FC,92000000,0,1,26,12,999,15,1
10002331,57,FC,90000000,0,2,23,12,999,15,1
10002332,57,FC,90000000,0,2,44,12,999,15,1
10002333,57,FC,85000000,0,2,21,12,999,15,1
10002334,57,FC,85000000,0,2,38,12,999,15,1
10002335,57,FC,80000000,0,2,48,12,999,15,1
10002336,57,FC,75000000,0,1,18,12,999,15,1
10002337,57,FC,75000000,0,1,20,12,999,15,1
10002338,57,FC,75000000,0,1,34,12,999,15,1
10002339,57,FC,70000000,0,1,19,12,999,15,1
10002340,57,FC,70000000,0,1,25,12,999,15,1
10002341,57,FC,70000000,0,2,43,12,999,15,1
10002342,57,FC,70000000,0,2,47,12,999,15,1
10002343,57,FC,63000000,0,2,32,12,999,15,1
10002344,57,FC,60000000,0,2,35,12,999,15,1
10002345,57,FC,60000000,0,2,47,12,999,15,1
10002346,57,FC,60000000,0,1,48,12,999,15,1
10002347,57,FC,60000000,0,1,49,12,999,15,1
10002348,57,FC,60000000,0,1,58,12,999,15,1
10002349,57,FC,60000000,0,2,58,12,999,15,1
10002350,57,FC,56000000,0,2,36,12,999,15,1
10002351,57,FC,55000000,0,2,48,12,999,15,1
10002352,57,FC,53000000,0,2,38,12,999,15,1
10002353,57,FC,53000000,0,2,38,12,999,15,1
10002354,57,FC,53000000,0,1,53,12,999,15,1
10002355,57,FC,52000000,0,1,37,12,999,15,1
10002356,57,FC,51000000,0,1,45,12,999,15,1
10002357,57,FC,50000000,0,2,18,12,999,15,1
10002358,57,FC,50000000,0,2,18,12,999,15,1
10002359,57,FC,50000000,0,1,21,12,999,15,1
10002360,57,FC,50000000,0,2,25,12,999,15,1
10002361,57,FC,50000000,0,1,31,12,999,15,1
10002362,57,FC,50000000,0,1,32,12,999,15,1
10002363,57,FC,50000000,0,1,34,12,999,15,1
10002364,57,FC,50000000,0,2,38,12,999,15,1
10002365,57,FC,50000000,0,2,38,12,999,15,1
10002366,57,FC,50000000,0,2,40,12,999,15,1
10002367,57,FC,50000000,0,2,40,12,999,15,1
10002368,57,FC,50000000,0,1,42,12,999,15,1
10002369,57,FC,50000000,0,2,42,12,999,15,1
10002370,57,FC,50000000,0,2,42,12,999,15,1
10002371,57,FC,50000000,0,2,43,12,999,15,1
10002372,57,FC,50000000,0,2,44,12,999,15,1
10002373,57,FC,50000000,0,2,49,12,999,15,1
10002374,57,FC,50000000,0,1,50,12,999,15,1
10002375,57,FC,50000000,0,1,50,12,999,15,1
10002376,57,FC,50000000,0,2,51,12,999,15,1
10002377,57,FC,50000000,0,2,54,12,999,15,1
10002378,57,FC,50000000,0,1,59,12,999,15,1
10002379,57,FC,45000000,0,1,36,12,999,15,1
10002380,57,FC,43000000,0,1,37,12,999,15,1
10002381,57,FC,42000000,0,1,21,12,999,15,1
10002382,57,FC,40000000,0,2,45,12,999,15,1
10002383,57,FC,40000000,0,1,54,12,999,15,1
10002384,57,AM,40000000,0,1,60,12,999,15,1
10002385,57,FC,38000000,0,1,42,12,999,15,1
10002386,57,FC,37000000,0,2,50,12,999,15,1
10002387,57,FC,30000000,0,1,26,12,999,15,1
10002388,57,FC,30000000,0,1,30,12,999,15,1
10002389,57,TFC,30000000,0,1,40,12,999,15,1
10002390,57,FC,30000000,0,1,49,12,999,15,1
10002391,57,FC,30000000,0,1,51,12,999,15,1
10002392,57,FC,30000000,0,1,54,12,999,15,1
10002393,57,FC,30000000,0,2,57,12,999,15,1
10002394,57,FC,30000000,0,1,58,12,999,15,1
10002395,57,FC,30000000,0,1,58,12,999,15,1
10002396,57,FC,30000000,0,1,58,12,999,15,1
10002397,57,FC,27000000,0,2,25,12,999,15,1
10002398,57,TFC,25000000,0,1,19,12,999,15,1
10002399,57,FC,25000000,0,2,41,12,999,15,1
10002400,57,TFC,25000000,0,2,45,12,999,15,1
10002401,57,TFC,25000000,0,2,45,12,999,15,1
10002402,57,FC,25000000,0,2,45,12,999,15,1
10002403,57,FC,25000000,0,1,59,12,999,15,1
10002404,57,FC,24000000,0,1,35,12,999,15,1
10002405,57,FC,21000000,0,1,44,12,999,15,1
10002406,57,FC,20000000,0,2,34,12,999,15,1
10002407,57,FC,20000000,0,2,36,12,999,15,1
10002408,57,FC,20000000,0,2,39,12,999,15,1
10002409,57,FC,20000000,0,1,42,12,999,15,1
10002410,57,FC,20000000,0,1,43,12,999,15,1
10002411,57,FC,20000000,0,2,45,12,999,15,1
10002412,57,FC,20000000,0,2,46,12,999,15,1
10002413,57,FC,20000000,0,2,46,12,999,15,1
10002414,57,FC,20000000,0,1,53,12,999,15,1
10002415,57,FC,20000000,0,1,54,12,999,15,1
10002416,57,FC,20000000,0,1,54,12,999,15,1
10002417,57,FC,20000000,0,2,57,12,999,15,1
10002418,57,FC,20000000,0,1,60,12,999,15,1
10002419,57,FC,100000000,0,1,43,12,999,17,1
10002420,57,FC,25000000,0,1,42,12,999,18,1
10002421,57,FC,25000000,0,2,41,12,999,19,1
10002422,57,FC,20000000,0,2,36,12,999,19,1
10002423,57,FC,2000000000,0,1,30,12,999,20,1
10002424,57,FC,500000000,0,1,38,12,999,20,1
10002425,57,FC,500000000,0,2,52,12,999,20,1
10002426,57,FC,500000000,0,1,55,12,999,20,1
10002427,57,FC,500000000,0,2,55,12,999,20,1
10002428,57,FC,499000000,0,1,40,12,999,20,1
10002429,57,FC,490000000,0,2,24,12,999,20,1
10002430,57,FC,460000000,0,1,31,12,999,20,1
10002431,57,FC,450000000,0,1,43,12,999,20,1
10002432,57,FC,400000000,0,1,25,12,999,20,1
10002433,57,FC,400000000,0,2,36,12,999,20,1
10002434,57,FC,400000000,0,2,56,12,999,20,1
10002435,57,FC,370000000,0,1,27,12,999,20,1
10002436,57,FC,370000000,0,1,29,12,999,20,1
10002437,57,FC,360000000,0,1,48,12,999,20,1
10002438,57,FC,350000000,0,1,52,12,999,20,1
10002439,57,FC,330000000,0,2,25,12,999,20,1
10002440,57,FC,320000000,0,1,28,12,999,20,1
10002441,57,FC,320000000,0,1,32,12,999,20,1
10002442,57,FC,320000000,0,1,32,12,999,20,1
10002443,57,FC,300000000,0,2,17,12,999,20,1
10002444,57,FC,300000000,0,1,22,12,999,20,1
10002445,57,FC,300000000,0,1,33,12,999,20,1
10002446,57,FC,300000000,0,1,34,12,999,20,1
10002447,57,FC,280000000,0,1,45,12,999,20,1
10002448,57,FC,260000000,0,2,28,12,999,20,1
10002449,57,FC,250000000,0,2,35,12,999,20,1
10002450,57,FC,250000000,0,1,43,12,999,20,1
10002451,57,FC,240000000,0,1,24,12,999,20,1
10002452,57,FC,240000000,0,2,31,12,999,20,1
10002453,57,FC,240000000,0,2,44,12,999,20,1
10002454,57,FC,230000000,0,2,16,12,999,20,1
10002455,57,FC,230000000,0,1,20,12,999,20,1
10002456,57,FC,223000000,0,1,19,12,999,20,1
10002457,57,FC,220000000,0,2,18,12,999,20,1
10002458,57,FC,220000000,0,2,21,12,999,20,1
10002459,57,FC,220000000,0,1,32,12,999,20,1
10002460,57,FC,220000000,0,1,32,12,999,20,1
10002461,57,FC,220000000,0,1,44,12,999,20,1
10002462,57,FC,210000000,0,1,45,12,999,20,1
10002463,57,FC,205000000,0,1,45,12,999,20,1
10002464,57,FC,200000000,0,2,15,12,999,20,1
10002465,57,FC,200000000,0,1,17,12,999,20,1
10002466,57,FC,200000000,0,1,17,12,999,20,1
10002467,57,FC,200000000,0,1,18,12,999,20,1
10002468,57,FC,200000000,0,1,19,12,999,20,1
10002469,57,FC,200000000,0,1,20,12,999,20,1
10002470,57,FC,200000000,0,1,20,12,999,20,1
10002471,57,FC,200000000,0,1,22,12,999,20,1
10002472,57,FC,200000000,0,2,23,12,999,20,1
10002473,57,FC,200000000,0,2,23,12,999,20,1
10002474,57,FC,200000000,0,1,24,12,999,20,1
10002475,57,FC,200000000,0,2,24,12,999,20,1
10002476,57,FC,200000000,0,2,24,12,999,20,1
10002477,57,FC,200000000,0,1,26,12,999,20,1
10002478,57,FC,200000000,0,1,27,12,999,20,1
10002479,57,FC,200000000,0,1,32,12,999,20,1
10002480,57,FC,200000000,0,2,33,12,999,20,1
10002481,57,FC,200000000,0,1,35,12,999,20,1
10002482,57,FC,200000000,0,1,36,12,999,20,1
10002483,57,FC,200000000,0,2,38,12,999,20,1
10002484,57,FC,200000000,0,1,39,12,999,20,1
10002485,57,FC,200000000,0,2,40,12,999,20,1
10002486,57,FC,200000000,0,1,41,12,999,20,1
10002487,57,FC,200000000,0,2,43,12,999,20,1
10002488,57,FC,200000000,0,1,44,12,999,20,1
10002489,57,FC,200000000,0,1,48,12,999,20,1
10002490,57,FC,200000000,0,1,49,12,999,20,1
10002491,57,FC,200000000,0,1,54,12,999,20,1
10002492,57,FC,190000000,0,2,17,12,999,20,1
10002493,57,FC,190000000,0,1,33,12,999,20,1
10002494,57,FC,180000000,0,1,19,12,999,20,1
10002495,57,FC,180000000,0,1,20,12,999,20,1
10002496,57,FC,180000000,0,2,42,12,999,20,1
10002497,57,FC,176000000,0,2,28,12,999,20,1
10002498,57,FC,176000000,0,2,28,12,999,20,1
10002499,57,FC,175000000,0,2,25,12,999,20,1
10002500,57,FC,170000000,0,2,26,12,999,20,1
10002501,57,FC,170000000,0,2,28,12,999,20,1
10002502,57,FC,170000000,0,2,29,12,999,20,1
10002503,57,FC,165000000,0,2,31,12,999,20,1
10002504,57,FC,165000000,0,2,31,12,999,20,1
10002505,57,FC,165000000,0,2,31,12,999,20,1
10002506,57,FC,165000000,0,1,37,12,999,20,1
10002507,57,FC,165000000,0,2,37,12,999,20,1
10002508,57,FC,161000000,0,1,24,12,999,20,1
10002509,57,FC,160000000,0,2,46,12,999,20,1
10002510,57,FC,160000000,0,1,47,12,999,20,1
10002511,57,FC,155000000,0,2,32,12,999,20,1
10002512,57,FC,155000000,0,2,32,12,999,20,1
10002513,57,FC,152000000,0,1,24,12,999,20,1
10002514,57,FC,151000000,0,1,26,12,999,20,1
10002515,57,FC,150000000,0,1,15,12,999,20,1
10002516,57,AM,150000000,0,1,16,12,999,20,1
10002517,57,FC,150000000,0,2,16,12,999,20,1
10002518,57,AM,150000000,0,1,17,12,999,20,1
10002519,57,FC,150000000,0,2,18,12,999,20,1
10002520,57,FC,150000000,0,1,20,12,999,20,1
10002521,57,FC,150000000,0,2,23,12,999,20,1
10002522,57,FC,150000000,0,1,25,12,999,20,1
10002523,57,FC,150000000,0,2,25,12,999,20,1
10002524,57,FC,150000000,0,1,26,12,999,20,1
10002525,57,FC,150000000,0,2,26,12,999,20,1
10002526,57,FC,150000000,0,1,27,12,999,20,1
10002527,57,FC,150000000,0,1,27,12,999,20,1
10002528,57,FC,150000000,0,1,32,12,999,20,1
10002529,57,FC,150000000,0,2,34,12,999,20,1
10002530,57,FC,150000000,0,2,35,12,999,20,1
10002531,57,FC,150000000,0,1,39,12,999,20,1
10002532,57,FC,150000000,0,2,40,12,999,20,1
10002533,57,FC,150000000,0,1,41,12,999,20,1
10002534,57,FC,150000000,0,2,43,12,999,20,1
10002535,57,AM,150000000,0,1,44,12,999,20,1
10002536,57,AM,150000000,0,2,44,12,999,20,1
10002537,57,FC,150000000,0,1,45,12,999,20,1
10002538,57,FC,150000000,0,2,47,12,999,20,1
10002539,57,FC,150000000,0,2,49,12,999,20,1
10002540,57,FC,147000000,0,2,33,12,999,20,1
10002541,57,FC,146000000,0,2,24,12,999,20,1
10002542,57,FC,140000000,0,2,18,12,999,20,1
10002543,57,FC,140000000,0,1,29,12,999,20,1
10002544,57,FC,140000000,0,1,29,12,999,20,1
10002545,57,FC,140000000,0,2,36,12,999,20,1
10002546,57,FC,140000000,0,2,36,12,999,20,1
10002547,57,FC,137000000,0,1,29,12,999,20,1
10002548,57,FC,136000000,0,1,30,12,999,20,1
10002549,57,FC,135000000,0,2,37,12,999,20,1
10002550,57,FC,130000000,0,2,16,12,999,20,1
10002551,57,FC,130000000,0,2,17,12,999,20,1
10002552,57,FC,130000000,0,2,19,12,999,20,1
10002553,57,FC,130000000,0,1,25,12,999,20,1
10002554,57,FC,130000000,0,2,29,12,999,20,1
10002555,57,FC,130000000,0,1,31,12,999,20,1
10002556,57,FC,130000000,0,2,31,12,999,20,1
10002557,57,FC,130000000,0,2,32,12,999,20,1
10002558,57,TFC,130000000,0,2,37,12,999,20,1
10002559,57,FC,130000000,0,2,38,12,999,20,1
10002560,57,FC,130000000,0,2,38,12,999,20,1
10002561,57,FC,130000000,0,1,45,12,999,20,1
10002562,57,FC,130000000,0,2,48,12,999,20,1
10002563,57,FC,126000000,0,1,22,12,999,20,1
10002564,57,FC,125000000,0,2,20,12,999,20,1
10002565,57,FC,125000000,0,1,32,12,999,20,1
10002566,57,FC,125000000,0,2,40,12,999,20,1
10002567,57,FC,125000000,0,2,41,12,999,20,1
10002568,57,FC,120000000,0,2,15,12,999,20,1
10002569,57,FC,120000000,0,2,15,12,999,20,1
10002570,57,FC,120000000,0,2,16,12,999,20,1
10002571,57,FC,120000000,0,2,16,12,999,20,1
10002572,57,FC,120000000,0,2,17,12,999,20,1
10002573,57,FC,120000000,0,2,21,12,999,20,1
10002574,57,FC,120000000,0,1,26,12,999,20,1
